Brand_name,TotalPositive__Reviews,Month,Year,positive
mac,33,4,2017,81.81818181818183
mac,18,5,2017,77.77777777777779
mac,101,6,2017,73.26732673267327
mac,38,7,2017,81.57894736842105
mac,69,8,2017,92.7536231884058
mac,16,9,2017,81.25
mac,41,10,2017,65.85365853658537
mac,43,11,2017,88.37209302325581
mac,12,12,2017,91.66666666666666
soultree,1,1,2017,100.0
soultree,10,2,2017,80.0
soultree,2,3,2017,50.0
soultree,5,5,2017,100.0
soultree,7,8,2017,100.0
soultree,13,9,2017,61.53846153846154
soultree,2,11,2017,100.0
iba,11,5,2017,72.72727272727273
iba,4,6,2017,75.0
iba,4,8,2017,75.0
iba,4,9,2017,100.0
iba,5,11,2017,100.0
iba,5,12,2017,60.0
plum,249,1,2017,86.74698795180723
plum,335,2,2017,82.68656716417911
plum,251,3,2017,80.87649402390437
plum,215,4,2017,84.65116279069768
plum,227,5,2017,85.46255506607929
plum,303,6,2017,83.82838283828383
plum,280,7,2017,85.0
plum,184,8,2017,79.8913043478261
plum,190,9,2017,84.73684210526315
plum,267,10,2017,85.39325842696628
plum,206,11,2017,72.33009708737865
plum,174,12,2017,79.3103448275862
glitters,2,1,2017,50.0
glitters,1,3,2017,0.0
glitters,2,5,2017,100.0
glitters,3,6,2017,33.33333333333333
glitters,1,9,2017,100.0
glitters,4,10,2017,50.0
glitters,1,11,2017,100.0
glitters,1,12,2017,100.0
high,7,1,2017,85.71428571428571
high,6,2,2017,0.0
high,16,3,2017,75.0
high,22,4,2017,72.72727272727273
high,42,5,2017,83.33333333333334
high,30,6,2017,86.66666666666667
high,43,7,2017,79.06976744186046
high,23,8,2017,69.56521739130434
high,53,9,2017,77.35849056603774
high,22,10,2017,40.909090909090914
high,16,11,2017,62.5
high,15,12,2017,86.66666666666667
bonjour,1,6,2017,0.0
amura,1,6,2017,100.0
amura,2,7,2017,100.0
amura,1,8,2017,100.0
amura,1,11,2017,0.0
cover,2,1,2017,0.0
cover,6,2,2017,33.33333333333333
cover,1,3,2017,0.0
cover,1,4,2017,0.0
cover,6,5,2017,66.66666666666666
cover,4,7,2017,25.0
cover,4,9,2017,25.0
cover,1,10,2017,100.0
personi,2,2,2017,50.0
personi,2,4,2017,0.0
smolder,3,1,2017,100.0
smolder,6,3,2017,33.33333333333333
smolder,9,6,2017,44.44444444444444
bobbi,34,1,2017,88.23529411764706
bobbi,9,2,2017,55.55555555555556
bobbi,14,3,2017,42.857142857142854
bobbi,18,5,2017,83.33333333333334
bobbi,4,6,2017,100.0
bobbi,24,7,2017,87.5
bobbi,33,8,2017,81.81818181818183
bobbi,8,10,2017,37.5
bobbi,5,11,2017,100.0
bobbi,24,12,2017,95.83333333333334
nyx,49,1,2017,73.46938775510205
nyx,91,2,2017,81.31868131868131
nyx,60,3,2017,80.0
nyx,72,4,2017,84.72222222222221
nyx,44,5,2017,86.36363636363636
nyx,47,6,2017,85.1063829787234
nyx,61,7,2017,85.24590163934425
nyx,81,8,2017,81.48148148148148
nyx,70,9,2017,68.57142857142857
nyx,61,10,2017,81.9672131147541
nyx,75,11,2017,84.0
nyx,70,12,2017,77.14285714285715
elf,1,3,2017,0.0
elf,2,5,2017,100.0
kodiake,2,5,2017,100.0
inglot,2,1,2017,100.0
inglot,4,2,2017,100.0
inglot,6,5,2017,100.0
inglot,13,9,2017,92.3076923076923
inglot,10,10,2017,90.0
inglot,7,11,2017,57.14285714285714
inglot,2,12,2017,100.0
l,5,12,2017,100.0
natio,2,2,2017,100.0
natio,5,6,2017,80.0
biotique,11,1,2017,81.81818181818183
biotique,43,2,2017,58.139534883720934
biotique,26,3,2017,73.07692307692307
biotique,42,4,2017,78.57142857142857
biotique,10,5,2017,60.0
biotique,22,6,2017,54.54545454545454
biotique,51,7,2017,62.745098039215684
biotique,16,8,2017,75.0
biotique,43,9,2017,74.4186046511628
biotique,88,10,2017,60.22727272727273
biotique,33,11,2017,78.78787878787878
biotique,53,12,2017,86.79245283018868
elle,124,1,2017,88.70967741935483
elle,94,2,2017,78.72340425531915
elle,166,3,2017,86.14457831325302
elle,150,4,2017,86.0
elle,207,5,2017,75.84541062801932
elle,186,6,2017,76.88172043010752
elle,118,7,2017,80.50847457627118
elle,192,8,2017,80.20833333333334
elle,215,9,2017,76.74418604651163
elle,133,10,2017,78.94736842105263
elle,89,11,2017,85.39325842696628
elle,90,12,2017,80.0
emaxdesign,1,7,2017,100.0
color,6,1,2017,16.666666666666664
color,5,2,2017,20.0
color,1,3,2017,0.0
color,4,5,2017,0.0
color,2,6,2017,50.0
color,2,12,2017,0.0
extreme,6,7,2017,16.666666666666664
extreme,1,8,2017,0.0
extreme,6,10,2017,33.33333333333333
extreme,1,11,2017,100.0
transparent,4,3,2017,75.0
transparent,1,6,2017,0.0
transparent,1,11,2017,100.0
girl,1,8,2017,100.0
simply,2,1,2017,50.0
simply,5,4,2017,100.0
simply,4,5,2017,100.0
simply,9,7,2017,77.77777777777779
kiss,11,1,2017,72.72727272727273
kiss,11,2,2017,54.54545454545454
kiss,2,3,2017,100.0
kiss,2,4,2017,100.0
kiss,4,6,2017,0.0
kiss,7,7,2017,0.0
kiss,2,9,2017,50.0
beauty,5,1,2017,80.0
beauty,5,2,2017,20.0
beauty,9,5,2017,88.88888888888889
beauty,5,10,2017,40.0
beauty,3,11,2017,0.0
heavens,4,2,2017,50.0
heavens,21,4,2017,76.19047619047619
heavens,4,6,2017,25.0
heavens,1,9,2017,100.0
heavens,6,10,2017,16.666666666666664
neev,6,4,2017,16.666666666666664
neev,7,7,2017,14.285714285714285
neev,9,12,2017,66.66666666666666
liner,1,2,2017,0.0
liner,4,3,2017,75.0
liner,4,5,2017,25.0
liner,7,9,2017,14.285714285714285
elenblu,7,3,2017,100.0
