source_product_id,source,1star_count,2star_count,3star_count,4star_count,5star_count,total_count,average_5star,average_pct
B001KYRNAK,1,0,0,0,0,1,1,5.0,100.0
B002LFLVFK,1,0,0,0,1,0,1,4.0,75.0
B002Q67HRK,1,0,0,0,1,0,1,4.0,75.0
B006HCJXBM,1,1,0,0,0,0,1,1.0,0.0
B008VSJFQ8,1,0,0,0,0,1,1,5.0,100.0
B00AZQLPNU,1,0,0,0,0,1,1,5.0,100.0
B00FVRECJW,1,1,0,0,0,0,1,1.0,0.0
B00HU31MFC,1,0,1,1,0,0,2,2.5,37.5
B00I3MDXYW,1,1,0,0,0,0,1,1.0,0.0
B00INT6PJ0,1,0,0,1,0,0,1,3.0,50.0
B00J9HSXA4,1,0,0,0,0,1,1,5.0,100.0
B00JT97HSQ,1,2,0,0,0,0,2,1.0,0.0
B00K3ON5FK,1,3,0,0,0,1,4,2.0,25.0
B00MA2024A,1,1,0,0,1,0,2,2.5,37.5
B00OPYOJ1S,1,0,0,0,1,4,5,4.8,95.0
B00PFCTVDU,1,1,0,0,0,0,1,1.0,0.0
B00QWR73EQ,1,0,1,0,0,0,1,2.0,25.0
B00RNXI8HY,1,0,0,0,0,1,1,5.0,100.0
B00TBIULRE,1,1,0,0,0,0,1,1.0,0.0
B00UOTU10G,1,0,0,0,1,1,2,4.5,87.5
B00XEMC59A,1,0,0,0,0,1,1,5.0,100.0
B00XYELCEC,1,0,0,0,1,1,2,4.5,87.5
B00Y53ND34,1,0,0,0,0,1,1,5.0,100.0
B010FQJPTA,1,2,0,0,2,1,5,3.0,50.0
B015RTPYLI,1,2,0,0,0,0,2,1.0,0.0
B015ZV3K8C,1,0,1,1,2,0,4,3.25,56.25
B019H8C846,1,1,0,0,0,0,1,1.0,0.0
B01A6UZNQO,1,0,0,0,0,2,2,5.0,100.0
B01CE47OXU,1,1,0,0,0,0,1,1.0,0.0
B01GEBDNW0,1,1,0,1,0,0,2,2.0,25.0
B01HRFLHZC,1,5,0,0,0,1,6,1.667,16.675
B01IK3KG34,1,1,0,0,0,0,1,1.0,0.0
B01JZI3UQ8,1,0,0,0,0,2,2,5.0,100.0
B01LXR1HSR,1,0,0,0,1,0,1,4.0,75.0
B01M12VF0N,1,3,0,0,0,0,3,1.0,0.0
783911087,1,0,0,1,0,0,1,3.0,50.0
672650954419,1,0,0,0,1,0,1,4.0,75.0
818032583,1,0,0,0,0,1,1,5.0,100.0
651575744083,1,0,0,0,2,0,2,4.0,75.0
629699678460,1,0,0,0,0,2,2,5.0,100.0
312145360,1,0,0,0,0,1,1,5.0,100.0
158181,1,0,0,0,0,1,1,5.0,100.0
580714937,1,0,0,0,0,2,2,5.0,100.0
514411379,1,0,0,0,2,2,4,4.5,87.5
614923928,1,0,0,0,0,1,1,5.0,100.0
638074749084,1,0,0,1,0,0,1,3.0,50.0
1737744752,1,0,0,0,0,1,1,5.0,100.0
666395036562,1,0,0,0,0,2,2,5.0,100.0
670228308245,1,0,0,0,0,1,1,5.0,100.0
618477644944,1,0,0,0,1,0,1,4.0,75.0
623155985477,1,0,0,0,0,1,1,5.0,100.0
620569612644,1,0,0,0,0,1,1,5.0,100.0
662715393969,1,0,0,0,0,1,1,5.0,100.0
1257540,1,0,0,0,0,1,1,5.0,100.0
1436999367,1,0,0,0,0,1,1,5.0,100.0
1643293665,1,0,0,0,0,2,2,5.0,100.0
686459752508,1,0,0,0,1,0,1,4.0,75.0
680605853077,1,0,0,0,0,1,1,5.0,100.0
26051238,1,0,0,0,1,1,2,4.5,87.5
62678255,1,0,0,0,1,0,1,4.0,75.0
515181405,1,0,0,0,0,2,2,5.0,100.0
1838559052,1,0,0,0,2,3,5,4.6,90.0
1351145,1,1,0,0,0,0,1,1.0,0.0
646724991618,1,0,0,0,0,2,2,5.0,100.0
77166,1,0,0,0,1,5,6,4.833,95.825
2057908203,1,0,0,0,0,4,4,5.0,100.0
1454956192,1,0,0,0,0,1,1,5.0,100.0
511898908,1,0,0,0,3,2,5,4.4,85.0
1808572615,1,0,0,1,1,1,3,4.0,75.0
519160236,1,0,0,1,0,2,3,4.333,83.325
640366761447,1,0,0,0,0,1,1,5.0,100.0
633325496369,1,0,0,0,1,1,2,4.5,87.5
629952649,1,0,0,0,0,1,1,5.0,100.0
632312509402,1,0,0,0,0,2,2,5.0,100.0
ELRE8GGRHWXGHTVH,1,1,0,0,0,0,1,1.0,0.0
ELREHSQ8HPZKYQZD,1,1,1,0,0,0,2,1.5,12.5
ESDEB8FYZWGWB7VT,1,0,1,0,0,0,1,2.0,25.0
B00FVRDWGQ,1,1,0,0,0,0,1,1.0,0.0
ELRE292ZGHPCDVQX,1,1,0,0,0,0,1,1.0,0.0
ELRE8QJDDH9TDE22,1,1,0,0,0,0,1,1.0,0.0
ELREF7FPCBGYSJQZ,1,1,0,0,0,0,1,1.0,0.0
ESDE2K3YTFQHSHME,1,1,0,0,0,0,1,1.0,0.0
ESDE3JNYNRYHWZFJ,1,0,0,0,1,0,1,4.0,75.0
ESDEB63YAVGPR5UT,1,1,0,0,0,0,1,1.0,0.0
ESDEFXZZEHGG8RER,1,1,0,0,0,0,1,1.0,0.0
ESDEGAGZPM7CJYJK,1,2,0,0,0,0,2,1.0,0.0
ESDEGG42VTP9G9HN,1,0,0,0,1,1,2,4.5,87.5
ESDEHGQM3H8UGSCG,1,1,0,0,0,0,1,1.0,0.0
KJLEF7FZCQQHQK8W,1,1,0,0,0,0,1,1.0,0.0
MCRE292ZFKRMYHFF,1,1,0,0,0,0,1,1.0,0.0
MCRE8KUYQPEJQ5H6,1,1,0,0,0,0,1,1.0,0.0
MCREJGH9XTATXMUS,1,1,0,0,0,0,1,1.0,0.0
B001IZYQQU,1,1,0,0,0,0,1,1.0,0.0
B00K896D8Q,1,1,0,0,0,0,1,1.0,0.0
B013GF71YS,1,1,0,0,0,0,1,1.0,0.0
317761887,1,1,0,0,0,0,1,1.0,0.0
193712481,1,0,0,0,0,1,1,5.0,100.0
637935015264,1,0,0,0,0,1,1,5.0,100.0
2078261243,1,0,0,0,1,0,1,4.0,75.0
ESDE6VTRXGFWVHGD,1,0,0,0,1,1,2,4.5,87.5
KJLEKNCNVWGUYA3H,1,0,0,0,1,0,1,4.0,75.0
B005N009EE,1,0,0,0,0,1,1,5.0,100.0
B009WI356C,1,0,0,0,0,1,1,5.0,100.0
B011CFK1EG,1,0,0,1,0,0,1,3.0,50.0
B01C42HYAK,1,0,0,0,0,2,2,5.0,100.0
B01HK455J4,1,0,0,1,0,0,1,3.0,50.0
B01LYZL1GJ,1,0,0,0,0,1,1,5.0,100.0
648197907151,1,0,0,0,0,1,1,5.0,100.0
647921283564,1,0,0,0,0,1,1,5.0,100.0
ELRE22FQRXGXVQ63,1,1,0,0,0,0,1,1.0,0.0
ELREA5AUYACZRQPZ,1,0,1,0,0,0,1,2.0,25.0
ELREHE5GZRPGM5ZF,1,1,0,0,0,0,1,1.0,0.0
ESDE5MFDZRZ65SP4,1,1,0,0,0,0,1,1.0,0.0
ESDEE3KKZDZTJUKF,1,1,0,0,0,0,1,1.0,0.0
ESDEGAGZZ9NMH3FA,1,1,0,0,0,0,1,1.0,0.0
MCREF3FHPR8GVHRR,1,1,0,0,0,0,1,1.0,0.0
B0032VJUX2,1,0,0,1,0,0,1,3.0,50.0
B004BCXEF6,1,1,0,0,0,0,1,1.0,0.0
B0065DLADM,1,0,0,0,0,1,1,5.0,100.0
B00KCKEP4K,1,0,0,1,0,0,1,3.0,50.0
B00L2T48CE,1,1,0,0,0,0,1,1.0,0.0
B00XKTZ08A,1,1,0,0,0,0,1,1.0,0.0
B01GEBBUXE,1,1,1,0,0,0,2,1.5,12.5
B01HGQX0LG,1,2,0,0,0,0,2,1.0,0.0
618558958661,1,0,0,1,0,0,1,3.0,50.0
658432662011,1,0,0,0,0,1,1,5.0,100.0
646662676713,1,0,0,0,1,0,1,4.0,75.0
665972133588,1,0,0,0,0,1,1,5.0,100.0
ELRDKVD5HXGGEBYG,1,0,0,1,0,0,1,3.0,50.0
ELREAZU5CHCVQYGV,1,1,0,0,0,0,1,1.0,0.0
ELREMDGUNU4CPB7W,1,0,0,0,0,1,1,5.0,100.0
ESDDQKWYM8HEZAGU,1,0,0,0,0,1,1,5.0,100.0
ESDE73V2U82YYGY4,1,0,0,0,1,0,1,4.0,75.0
ESDE73V2YMHMFD9K,1,1,0,0,0,0,1,1.0,0.0
ESDEBSFYDBGTJC3D,1,1,0,0,0,0,1,1.0,0.0
KJLEKHE3FTKJ8GVK,1,0,0,0,1,0,1,4.0,75.0
KJLEKHE3VEM35RP5,1,0,0,1,0,0,1,3.0,50.0
B0050NVBLO,1,0,1,0,0,0,1,2.0,25.0
B008XNJXXQ,1,0,0,0,0,1,1,5.0,100.0
B00MDD87J8,1,1,0,0,0,0,1,1.0,0.0
B00OUY488C,1,0,0,0,0,1,1,5.0,100.0
B01G3UKRJO,1,1,0,0,0,0,1,1.0,0.0
832780130,1,0,0,0,0,1,1,5.0,100.0
76904150,1,0,0,0,0,1,1,5.0,100.0
679064785541,1,0,0,0,0,1,1,5.0,100.0
681840380907,1,0,0,0,1,0,1,4.0,75.0
833654001,1,0,0,1,0,0,1,3.0,50.0
651847823596,1,0,0,0,1,0,1,4.0,75.0
